id,image_id,category_id,segmentation,area,bbox,iscrowd,attributes,subset,set_type
205,143,26,"[[301.28, 139.15, 301.28, 146.13, 300.08, 152.15, 298.63, 162.49, 296.95, 172.84, 295.75, 182.47, 296.71, 190.65, 297.7, 201.0, 298.63, 209.9, 298.63, 216.16, 299.6, 222.9, 299.36, 231.32, 298.4, 242.6, 296.87, 256.31, 308.9, 258.8, 312.6, 229.8, 312.5, 210.6, 310.13, 188.28, 311.85, 163.46, 315.0, 146.6, 316.7, 129.6, 313.8, 113.8, 308.85, 106.13, 299.87, 113.4, 302.01, 126.67]]",2036.0,"[295.75, 106.13, 20.95, 152.67]",0,{'occluded': False},test,stenosis
206,144,26,"[[178.36, 154.69, 191.43, 161.56, 203.64, 170.33, 213.61, 180.65, 228.4, 176.01, 217.57, 166.55, 207.8, 157.2, 197.2, 150.0, 189.3, 144.6, 180.08, 141.45]]",674.0,"[178.36, 141.45, 50.04, 39.2]",0,{'occluded': False},test,stenosis
207,144,26,"[[174.56, 154.06, 167.4, 160.1, 173.67, 168.02, 164.46, 173.67, 158.22, 166.54, 155.84, 159.11, 158.81, 153.76, 166.24, 148.71]]",267.0,"[155.84, 148.71, 18.72, 24.96]",0,{'occluded': False},test,stenosis
208,144,26,"[[372.54, 257.75, 374.77, 273.6, 375.3, 291.9, 376.51, 313.22, 377.0, 332.04, 387.9, 328.57, 390.0, 314.9, 390.3, 297.9, 389.6, 278.0, 387.2, 263.0, 384.93, 253.55]]",1022.0,"[372.54, 253.55, 17.76, 78.49]",0,{'occluded': False},test,stenosis
209,145,26,"[[159.92, 197.73, 175.77, 206.4, 197.07, 215.31, 214.89, 218.53, 230.99, 219.52, 235.7, 209.2, 221.3, 207.9, 205.4, 205.7, 187.9, 199.8, 174.0, 192.5, 165.37, 186.1]]",855.0,"[159.92, 186.1, 75.78, 33.42]",0,{'occluded': False},test,stenosis
210,146,26,"[[168.4, 77.1, 194.83, 99.07, 203.21, 106.58, 213.31, 113.51, 223.42, 119.86, 231.51, 126.5, 238.15, 131.7, 244.79, 138.05, 252.88, 144.12, 257.5, 149.32, 264.43, 155.38, 269.05, 162.02, 273.67, 169.82, 276.27, 175.31, 279.73, 186.28, 280.89, 197.83, 280.89, 212.85, 280.6, 228.73, 279.16, 246.06, 278.58, 263.39, 297.64, 263.97, 300.24, 231.04, 300.82, 213.14, 300.82, 196.39, 298.79, 180.22, 295.91, 166.93, 293.6, 159.71, 288.97, 150.76, 281.76, 140.65, 275.4, 131.7, 270.2, 125.35, 263.27, 118.42, 257.5, 114.37, 249.41, 109.46, 237.86, 104.27, 227.17, 98.78, 215.91, 91.85, 204.36, 84.63, 194.25, 76.83, 181.83, 66.72]]",5076.0,"[168.4, 66.72, 132.42, 197.25]",0,{'occluded': False},test,stenosis
211,147,26,"[[121.0, 179.76, 145.51, 197.83, 171.02, 213.19, 192.56, 225.32, 204.69, 216.9, 187.1, 206.0, 163.9, 192.5, 143.5, 177.5, 129.42, 165.4]]",1293.0,"[121.0, 165.4, 83.69, 59.92]",0,{'occluded': False},test,stenosis
212,148,26,"[[163.61, 163.69, 196.7, 180.6, 218.5, 194.6, 235.3, 213.8, 236.5, 245.4, 236.91, 274.86, 252.01, 270.16, 253.25, 248.37, 254.1, 228.2, 254.6, 220.9, 254.1, 208.3, 246.3, 196.9, 227.4, 178.1, 209.0, 165.8, 188.13, 156.01, 179.46, 151.8]]",2747.0,"[163.61, 151.8, 90.99, 123.06]",0,{'occluded': False},test,stenosis
213,149,26,"[[226.74, 105.15, 242.65, 124.15, 253.43, 138.53, 262.8, 162.2, 262.7, 191.9, 253.43, 232.49, 251.38, 255.59, 265.76, 256.1, 270.89, 234.54, 275.0, 217.08, 280.3, 199.8, 284.24, 187.3, 292.97, 190.38, 304.78, 198.6, 314.53, 205.79, 319.15, 212.98, 329.94, 205.79, 321.21, 193.98, 312.48, 188.33, 302.21, 180.63, 297.1, 175.3, 291.94, 170.36, 285.27, 155.98, 278.59, 143.15, 272.94, 131.85, 264.22, 120.56, 255.49, 108.23, 246.25, 95.91, 239.57, 89.75, 226.74, 79.99, 210.31, 87.18]]",4508.0,"[210.31, 79.99, 119.63, 176.11]",0,{'occluded': False},test,stenosis
214,150,26,"[[223.23, 151.67, 240.7, 173.06, 260.76, 197.05, 266.25, 210.05, 268.85, 222.76, 269.0, 253.2, 264.23, 279.67, 277.6, 281.8, 282.06, 258.28, 283.49, 237.24, 283.49, 217.63, 279.8, 198.0, 272.79, 183.04, 260.5, 167.2, 251.75, 157.37, 241.77, 147.03]]",2323.0,"[223.23, 147.03, 60.26, 134.77]",0,{'occluded': False},test,stenosis
215,151,26,"[[167.43, 175.99, 148.17, 193.46, 134.62, 215.56, 127.1, 239.4, 125.41, 255.53, 123.96, 269.97, 124.83, 286.72, 131.4, 304.4, 143.54, 331.44, 151.74, 342.14, 173.13, 329.66, 157.2, 302.6, 150.7, 275.3, 151.3, 249.1, 158.16, 224.12, 169.92, 205.58, 184.4, 191.5]]",4302.0,"[123.96, 175.99, 60.44, 166.15]",0,{'occluded': False},test,stenosis
216,152,26,"[[154.18, 76.0, 171.71, 76.6, 189.53, 83.73, 216.57, 98.88, 240.05, 112.85, 256.1, 128.3, 266.79, 149.39, 275.4, 145.23, 269.46, 126.22, 260.84, 114.93, 237.67, 99.18, 218.36, 87.0, 199.93, 75.7, 177.95, 65.01, 167.84, 63.52, 154.47, 64.71, 148.23, 66.2]]",1732.0,"[148.23, 63.52, 127.17, 85.87]",0,{'occluded': False},test,stenosis
217,153,26,"[[256.7, 265.8, 219.3, 273.3, 194.44, 278.79, 180.89, 238.74, 217.85, 233.19, 236.34, 228.27]]",2445.0,"[180.89, 228.27, 75.81, 50.52]",0,{'occluded': False},test,stenosis
218,154,26,"[[198.2, 190.3, 195.5, 202.2, 193.7, 210.5, 191.6, 219.7, 190.4, 236.9, 190.8, 252.6, 192.18, 268.12, 200.2, 268.72, 200.2, 254.46, 199.61, 244.95, 199.61, 236.33, 200.2, 225.93, 202.88, 215.83, 205.55, 204.24, 207.33, 195.03, 207.93, 188.79]]",752.0,"[190.4, 188.79, 17.53, 79.93]",0,{'occluded': False},test,stenosis
219,155,26,"[[234.01, 169.92, 250.36, 190.43, 266.4, 207.36, 281.55, 228.16, 287.2, 236.18, 294.33, 232.02, 291.6, 221.6, 284.23, 210.63, 275.5, 197.9, 266.7, 187.75, 260.1, 178.6, 253.03, 170.81, 243.82, 158.63]]",1153.0,"[234.01, 158.63, 60.32, 77.55]",0,{'occluded': False},test,stenosis
220,156,26,"[[174.24, 139.12, 205.97, 145.18, 241.98, 154.09, 276.5, 167.0, 304.7, 185.8, 311.15, 179.05, 294.4, 164.08, 270.86, 150.17, 243.8, 141.7, 216.7, 134.2, 181.4, 125.2]]",1808.0,"[174.24, 125.2, 136.91, 60.6]",0,{'occluded': False},test,stenosis
221,157,26,"[[255.4, 218.7, 232.6, 218.9, 207.77, 212.91, 204.01, 212.04, 191.02, 207.42, 186.11, 207.13, 179.76, 207.13, 173.69, 209.44, 169.65, 211.46, 166.18, 214.64, 163.01, 219.84, 160.7, 226.19, 158.39, 234.57, 155.5, 244.1, 150.3, 251.61, 144.52, 257.96, 138.0, 262.9, 122.29, 248.72, 129.51, 244.39, 132.97, 240.34, 135.86, 235.43, 137.88, 230.52, 140.48, 224.17, 141.86, 221.24, 142.79, 215.22, 147.41, 205.69, 153.48, 196.16, 157.81, 190.67, 163.58, 185.76, 167.34, 183.74, 173.4, 181.43, 182.07, 181.43, 187.55, 183.16, 193.3, 185.8, 201.7, 189.52, 206.32, 192.4, 223.5, 198.2, 236.3, 200.3, 246.13, 199.0]]",3292.0,"[122.29, 181.43, 133.11, 81.47]",0,{'occluded': False},test,stenosis
222,157,26,"[[79.6, 284.5, 76.41, 305.2, 75.8, 323.9, 78.9, 345.8, 79.0, 361.6, 81.0, 389.6, 85.3, 407.7, 91.8, 424.8, 103.5, 433.8, 117.7, 442.0, 131.0, 448.8, 143.2, 437.0, 136.1, 433.6, 124.9, 428.6, 114.4, 422.3, 105.5, 414.6, 99.2, 400.5, 94.6, 376.2, 96.0, 344.7, 93.96, 324.41, 92.72, 310.92, 94.3, 291.8, 100.9, 282.5, 110.4, 275.8, 119.1, 273.8, 104.39, 258.65, 93.49, 262.61, 85.82, 270.28]]",3536.0,"[75.8, 258.65, 67.4, 190.15]",0,{'occluded': False},test,stenosis
223,158,26,"[[144.25, 159.7, 139.6, 179.6, 136.2, 197.1, 132.7, 211.9, 129.1, 236.96, 129.69, 263.4, 132.37, 288.66, 140.39, 283.9, 140.69, 259.83, 140.98, 240.22, 143.36, 221.51, 148.11, 198.63, 152.87, 177.83, 155.54, 162.08]]",1466.0,"[129.1, 159.7, 26.44, 128.96]",0,{'occluded': False},test,stenosis
224,159,26,"[[281.95, 221.77, 299.42, 259.56, 319.03, 304.13, 339.36, 345.13, 347.56, 338.72, 334.01, 306.27, 317.25, 269.19, 301.92, 234.25, 292.65, 214.28]]",1675.0,"[281.95, 214.28, 65.61, 130.85]",0,{'occluded': False},test,stenosis
225,160,26,"[[181.42, 270.98, 196.87, 272.46, 215.4, 275.1, 231.0, 277.9, 232.53, 268.01, 220.35, 266.22, 229.85, 263.55, 228.67, 253.74, 212.6, 260.0, 202.4, 259.6, 195.09, 258.79]]",668.0,"[181.42, 253.74, 51.11, 24.16]",0,{'occluded': False},test,stenosis
226,161,26,"[[200.63, 316.14, 207.56, 309.95, 218.95, 303.02, 235.3, 303.76, 245.2, 305.2, 245.7, 297.82, 231.58, 295.59, 221.43, 295.59, 210.04, 298.81, 200.4, 303.5, 194.0, 309.0, 188.0, 311.19, 174.14, 301.53, 164.48, 292.87, 151.61, 301.28, 171.17, 315.15, 187.8, 326.5, 198.9, 333.97, 216.23, 347.83, 239.26, 364.92, 252.38, 373.34, 258.08, 367.64, 244.46, 357.74, 231.8, 347.1, 218.95, 335.45, 212.27, 328.27, 207.7, 323.1]]",1886.0,"[151.61, 292.87, 106.47, 80.47]",0,{'occluded': False},test,stenosis
227,162,26,"[[180.6, 89.1, 205.4, 86.5, 222.0, 89.0, 244.0, 96.98, 250.52, 102.5, 254.2, 107.01, 256.7, 110.52, 262.05, 118.71, 272.75, 113.2, 264.22, 105.84, 260.07, 98.55, 267.23, 99.16, 270.91, 100.66, 277.43, 103.84, 284.11, 98.32, 279.1, 94.64, 269.91, 91.3, 258.88, 89.46, 253.7, 86.62, 247.68, 83.28, 239.16, 79.77, 231.8, 77.6, 223.45, 75.59, 215.42, 74.26, 198.38, 72.75, 180.33, 71.58]]",1550.0,"[180.33, 71.58, 103.78, 47.13]",0,{'occluded': False},test,stenosis
228,163,26,"[[153.71, 81.34, 142.73, 87.4, 131.18, 96.64, 121.94, 107.04, 114.72, 117.44, 104.9, 134.2, 93.33, 168.19, 92.1, 221.8, 105.66, 276.63, 129.69, 269.24, 121.06, 229.19, 120.44, 179.28, 135.4, 138.3, 152.5, 111.5, 167.89, 100.42]]",5544.0,"[92.1, 81.34, 75.79, 195.29]",0,{'occluded': False},test,stenosis
229,164,26,"[[217.94, 119.0, 224.18, 125.24, 236.96, 133.26, 247.06, 140.98, 259.24, 136.23, 251.52, 130.58, 243.1, 123.5, 233.09, 116.32, 227.45, 110.97]]",447.0,"[217.94, 110.97, 41.3, 30.01]",0,{'occluded': False},test,stenosis
230,165,26,"[[195.77, 150.91, 208.2, 144.9, 230.83, 135.16, 239.75, 131.0, 233.81, 120.6, 218.95, 127.43, 204.7, 132.5, 189.83, 139.91]]",590.0,"[189.83, 120.6, 49.92, 30.31]",0,{'occluded': False},test,stenosis
231,166,26,"[[141.21, 101.02, 159.6, 101.0, 183.4, 101.2, 205.09, 102.51, 210.29, 90.87, 199.3, 89.8, 187.3, 88.5, 174.7, 87.0, 162.5, 85.42, 154.33, 84.68, 137.49, 86.16]]",964.0,"[137.49, 84.68, 72.8, 17.83]",0,{'occluded': False},test,stenosis
232,167,26,"[[128.16, 59.89, 141.8, 63.4, 159.85, 70.29, 178.6, 82.4, 187.8, 93.3, 194.27, 107.18, 205.66, 99.01, 198.73, 83.14, 191.05, 73.02, 174.21, 60.61, 158.2, 50.8, 141.03, 46.27]]",1347.0,"[128.16, 46.27, 77.5, 60.91]",0,{'occluded': False},test,stenosis
233,168,26,"[[124.04, 163.9, 144.6, 167.7, 186.6, 214.8, 203.2, 205.4, 179.7, 180.8, 156.7, 157.2, 185.3, 156.5, 208.2, 158.6, 210.8, 139.0, 193.56, 140.37, 170.2, 140.7, 151.13, 141.79, 133.66, 139.65]]",2692.0,"[124.04, 139.0, 86.76, 75.8]",0,{'occluded': False},test,stenosis
234,169,26,"[[132.86, 157.31, 146.69, 156.69, 165.67, 156.49, 177.02, 159.58, 181.56, 149.68, 167.94, 145.96, 157.8, 145.2, 147.9, 145.6, 131.0, 146.38]]",524.0,"[131.0, 145.2, 50.56, 14.38]",0,{'occluded': False},test,stenosis
235,170,26,"[[184.9, 219.48, 199.87, 202.37, 221.62, 184.9, 231.96, 179.55, 219.48, 166.36, 202.4, 179.0, 186.0, 192.4, 173.1, 203.1, 162.44, 216.99]]",1211.0,"[162.44, 166.36, 69.52, 53.12]",0,{'occluded': False},test,stenosis
236,171,26,"[[168.4, 221.4, 174.9, 199.6, 179.2, 187.3, 182.1, 174.4, 183.8, 157.6, 181.4, 144.7, 178.1, 130.6, 167.7, 114.0, 156.76, 103.84, 176.97, 94.93, 189.44, 110.08, 195.39, 124.64, 199.55, 140.98, 200.74, 148.41, 198.36, 164.75, 198.36, 180.2, 191.82, 199.81, 181.72, 227.45]]",2317.0,"[156.76, 94.93, 43.98, 132.52]",0,{'occluded': False},test,stenosis
237,171,26,"[[198.95, 163.57, 212.32, 173.96, 228.31, 188.94, 234.57, 197.85, 236.02, 204.83, 234.01, 214.67, 232.53, 234.28, 239.66, 232.2, 241.15, 226.56, 246.49, 231.31, 252.44, 222.4, 247.09, 217.94, 246.79, 208.13, 245.9, 193.28, 237.88, 181.39, 228.3, 170.5, 218.0, 161.2, 206.9, 152.0, 201.33, 147.22]]",1224.0,"[198.95, 147.22, 53.49, 87.06]",0,{'occluded': False},test,stenosis
238,172,26,"[[177.16, 131.76, 191.43, 142.77, 202.61, 152.23, 208.45, 162.2, 206.73, 175.61, 205.19, 189.88, 212.92, 190.06, 214.13, 183.69, 221.69, 187.48, 226.34, 182.83, 217.91, 177.33, 216.88, 168.91, 216.71, 161.17, 212.92, 150.85, 208.63, 145.0, 201.92, 137.27, 194.53, 131.25, 184.9, 122.48, 179.22, 117.49, 177.5, 109.41, 171.48, 94.97, 164.26, 86.03, 154.29, 81.21, 144.49, 89.12, 154.63, 94.97, 161.0, 103.91, 165.12, 113.02, 167.19, 128.84, 159.45, 146.04, 151.88, 164.44, 148.62, 178.88, 159.96, 179.74, 166.33, 163.92, 170.8, 149.3, 173.89, 142.25]]",2190.0,"[144.49, 81.21, 81.85, 108.85]",0,{'occluded': False},test,stenosis
239,173,26,"[[63.0, 99.1, 89.58, 98.2, 116.02, 101.17, 139.79, 111.27, 164.16, 128.8, 170.99, 145.74, 179.31, 169.21, 190.01, 166.24, 184.96, 144.55, 179.31, 129.69, 175.45, 119.89, 202.79, 125.24, 216.75, 127.02, 221.21, 121.37, 206.35, 115.73, 190.9, 110.38, 176.34, 110.08, 158.81, 105.03, 145.4, 94.4, 125.5, 85.2, 111.3, 83.3, 88.4, 80.4, 62.7, 78.4]]",3166.0,"[62.7, 78.4, 158.51, 90.81]",0,{'occluded': False},test,stenosis
240,174,26,"[[179.41, 268.76, 193.65, 270.41, 208.92, 275.98, 217.17, 281.96, 225.01, 276.18, 216.76, 269.58, 208.51, 264.42, 194.89, 261.53, 188.08, 260.71, 184.36, 259.06]]",408.0,"[179.41, 259.06, 45.6, 22.9]",0,{'occluded': False},test,stenosis
241,175,26,"[[215.71, 246.66, 216.5, 264.7, 219.7, 283.0, 226.11, 303.61, 232.3, 312.03, 246.66, 306.58, 239.98, 296.68, 234.53, 282.32, 232.8, 270.43, 231.5, 260.0, 230.57, 247.4]]",981.0,"[215.71, 246.66, 30.95, 65.37]",0,{'occluded': False},test,stenosis
242,176,26,"[[250.28, 186.79, 257.46, 205.11, 266.4, 219.4, 282.22, 235.07, 294.8, 243.1, 299.8, 235.82, 291.1, 229.2, 280.7, 217.5, 272.56, 207.09, 268.5, 199.2, 262.16, 185.3]]",775.0,"[250.28, 185.3, 49.52, 57.8]",0,{'occluded': False},test,stenosis
243,177,26,"[[196.49, 236.15, 203.62, 249.52, 212.53, 256.36, 225.6, 265.6, 230.9, 273.8, 235.4, 285.6, 240.8, 306.6, 247.0, 329.45, 249.97, 343.42, 250.18, 360.3, 244.17, 375.14, 234.34, 396.6, 241.76, 397.2, 250.98, 378.75, 257.4, 360.9, 260.07, 356.49, 268.63, 367.72, 272.44, 372.14, 281.27, 375.74, 290.09, 377.35, 297.11, 377.15, 304.93, 375.14, 311.35, 373.14, 315.56, 372.34, 322.58, 373.14, 330.6, 377.95, 336.02, 380.16, 343.84, 382.16, 350.26, 381.96, 348.25, 377.55, 338.42, 375.34, 328.2, 370.73, 323.78, 367.12, 317.77, 364.11, 307.94, 364.92, 297.31, 367.52, 289.5, 369.1, 278.86, 366.32, 270.77, 359.46, 265.42, 347.28, 259.18, 331.53, 254.43, 312.52, 249.67, 295.28, 247.89, 281.02, 241.06, 262.9, 233.9, 254.9, 224.12, 248.04, 215.5, 242.99, 211.6, 237.2, 208.07, 229.32]]",2839.0,"[196.49, 229.32, 153.77, 167.88]",0,{'occluded': False},test,stenosis
244,178,26,"[[196.89, 135.29, 223.63, 148.41, 246.66, 163.52, 264.49, 172.68, 286.53, 185.06, 315.4, 209.5, 319.21, 200.66, 303.36, 185.8, 287.52, 170.94, 278.85, 165.25, 262.5, 155.5, 245.42, 145.94, 228.09, 134.79, 212.4, 124.3, 195.41, 113.75, 182.28, 121.67]]",2105.0,"[182.28, 113.75, 136.93, 95.75]",0,{'occluded': False},test,stenosis
245,179,26,"[[222.5, 136.8, 231.3, 142.3, 243.1, 151.9, 257.8, 167.7, 267.5, 182.7, 272.07, 198.17, 267.5, 212.3, 266.5, 224.3, 270.52, 231.4, 270.86, 243.43, 270.0, 259.8, 268.69, 284.04, 264.4, 293.3, 264.34, 305.52, 273.7, 302.5, 273.8, 294.3, 278.09, 285.68, 281.1, 257.9, 282.0, 244.2, 280.99, 226.37, 277.67, 217.87, 280.6, 208.0, 283.5, 195.4, 279.3, 177.5, 272.2, 167.5, 262.91, 154.7, 253.9, 144.5, 246.7, 139.0, 238.2, 132.1, 230.1, 127.4]]",2216.0,"[222.5, 127.4, 61.0, 178.12]",0,{'occluded': False},test,stenosis
246,180,26,"[[259.93, 106.19, 276.52, 109.64, 286.68, 120.04, 301.53, 149.03, 316.39, 174.29, 329.26, 200.76, 337.43, 197.54, 326.79, 174.78, 314.9, 155.2, 303.51, 130.71, 298.07, 114.86, 305.49, 109.91, 318.62, 110.4, 325.55, 102.23, 315.65, 101.47, 305.25, 101.47, 293.61, 100.5, 282.71, 98.0, 271.32, 95.77, 256.22, 94.78, 228.74, 92.06, 205.71, 89.6, 202.24, 103.69, 231.71, 105.18]]",2379.0,"[202.24, 89.6, 135.19, 111.16]",0,{'occluded': False},test,stenosis
247,181,26,"[[179.16, 227.15, 153.61, 236.96, 130.73, 249.44, 113.8, 264.29, 100.13, 282.42, 93.59, 304.11, 96.27, 331.15, 103.4, 356.1, 113.8, 384.33, 131.8, 403.53, 147.91, 422.1, 139.02, 428.48, 123.54, 411.58, 102.09, 389.29, 91.78, 360.83, 86.19, 335.42, 82.6, 311.36, 83.64, 295.55, 90.68, 278.88, 98.08, 263.91, 106.31, 253.59, 120.24, 242.42, 137.09, 231.93, 162.02, 220.91, 179.05, 214.55, 204.33, 206.29, 216.04, 216.78, 198.48, 221.95]]",3568.0,"[82.6, 206.29, 133.44, 222.19]",0,{'occluded': False},test,stenosis
248,182,26,"[[154.21, 309.28, 145.56, 288.73, 141.58, 262.73, 140.83, 235.25, 146.8, 209.5, 157.42, 190.18, 174.29, 174.58, 198.77, 165.92, 244.6, 152.0, 239.4, 140.9, 196.08, 152.79, 172.28, 163.44, 154.97, 177.31, 137.12, 201.57, 128.73, 234.01, 130.93, 265.95, 138.38, 303.09, 150.24, 321.17, 170.05, 332.31, 191.37, 339.24, 201.03, 330.33, 181.19, 325.62, 166.34, 319.19]]",3189.0,"[128.73, 140.9, 115.87, 198.34]",0,{'occluded': False},test,stenosis
249,183,26,"[[113.62, 109.52, 132.9, 113.9, 148.1, 121.6, 162.94, 134.77, 182.85, 154.68, 196.22, 146.96, 182.25, 133.29, 168.59, 117.54, 150.16, 104.17, 137.69, 97.04, 124.5, 92.4, 113.5, 89.4, 98.46, 82.18, 96.98, 99.12, 96.38, 102.68, 105.3, 107.14]]",1879.0,"[96.38, 82.18, 99.84, 72.5]",0,{'occluded': False},test,stenosis
250,184,26,"[[133.2, 121.1, 145.68, 117.15, 162.79, 118.94, 185.97, 129.63, 204.5, 147.1, 211.28, 154.59, 218.46, 157.21, 225.7, 158.2, 228.08, 162.22, 229.91, 168.04, 232.31, 176.66, 232.92, 182.28, 235.9, 189.1, 237.93, 193.51, 239.5, 208.3, 241.9, 222.0, 242.66, 239.45, 254.07, 234.82, 254.43, 213.78, 251.22, 194.88, 247.96, 182.48, 246.53, 175.06, 244.73, 162.82, 243.12, 158.21, 241.14, 152.6, 235.72, 147.58, 229.91, 144.98, 222.47, 143.17, 220.48, 141.57, 213.07, 134.62, 199.52, 123.22, 193.8, 115.6, 172.8, 106.0, 153.6, 100.2, 135.69, 102.89, 125.0, 106.46]]",2989.0,"[125.0, 100.2, 129.43, 139.25]",0,{'occluded': False},test,stenosis
251,184,26,"[[205.4, 127.8, 222.27, 133.95, 231.9, 136.6, 238.93, 138.36, 245.55, 140.36, 251.17, 141.97, 266.21, 146.98, 268.97, 139.3, 259.4, 134.6, 244.6, 129.4, 233.2, 126.4, 218.4, 122.4, 194.9, 117.3]]",667.0,"[194.9, 117.3, 74.07, 29.68]",0,{'occluded': False},test,stenosis
252,185,26,"[[255.23, 143.84, 260.87, 162.55, 269.49, 183.06, 278.7, 201.18, 286.13, 199.99, 283.16, 188.4, 277.22, 170.87, 271.87, 156.61, 268.01, 144.13, 264.44, 127.2, 250.77, 129.57]]",887.0,"[250.77, 127.2, 35.36, 73.98]",0,{'occluded': False},test,stenosis
253,186,26,"[[257.14, 172.31, 238.57, 150.02, 223.96, 134.42, 214.3, 127.49, 223.46, 118.57, 238.6, 129.1, 251.0, 142.5, 260.8, 154.3, 264.07, 161.91]]",833.0,"[214.3, 118.57, 49.77, 53.74]",0,{'occluded': False},test,stenosis
254,186,26,"[[260.85, 184.93, 266.79, 200.04, 270.01, 219.1, 279.17, 220.09, 279.67, 207.22, 276.7, 189.39, 273.97, 182.21]]",430.0,"[260.85, 182.21, 18.82, 37.88]",0,{'occluded': False},test,stenosis
255,187,26,"[[195.42, 129.21, 199.96, 140.97, 205.12, 155.41, 211.52, 170.48, 219.77, 182.44, 239.79, 187.4, 254.64, 191.52, 268.26, 194.83, 273.01, 186.57, 264.2, 183.6, 248.66, 180.18, 236.4, 176.3, 225.14, 172.54, 218.2, 155.2, 212.3, 140.6, 208.1, 128.5, 204.92, 118.48]]",1178.0,"[195.42, 118.48, 77.59, 76.35]",0,{'occluded': False},test,stenosis
256,188,26,"[[308.8, 260.2, 309.5, 279.6, 309.66, 307.87, 321.22, 308.3, 322.5, 287.1, 323.3, 275.9, 340.9, 291.3, 346.2, 285.1, 338.9, 277.7, 331.6, 272.0, 325.07, 264.22, 322.07, 252.24, 319.08, 241.55, 310.52, 217.59, 300.25, 197.05, 285.28, 179.94, 273.3, 185.5, 286.13, 202.18, 295.41, 217.79, 299.82, 225.01, 304.43, 237.25, 307.44, 248.68]]",2040.0,"[273.3, 179.94, 72.9, 128.36]",0,{'occluded': False},test,stenosis
257,189,26,"[[315.9, 147.1, 333.23, 150.9, 341.92, 152.57, 344.76, 154.57, 347.27, 159.09, 350.0, 168.3, 352.4, 183.8, 354.32, 196.55, 362.05, 191.79, 360.2, 169.1, 355.9, 152.9, 348.2, 143.9, 333.6, 141.0, 315.2, 137.1]]",759.0,"[315.2, 137.1, 46.85, 59.45]",0,{'occluded': False},test,stenosis
258,190,26,"[[190.1, 274.9, 200.91, 305.03, 209.3, 302.4, 199.6, 267.5, 188.35, 236.34, 184.14, 227.52, 181.94, 222.51, 178.73, 216.89, 174.92, 210.88, 172.51, 207.67, 165.89, 201.25, 160.88, 197.44, 153.86, 192.02, 148.65, 186.01, 142.43, 176.78, 138.62, 168.36, 131.4, 148.3, 118.96, 154.52, 120.17, 161.54, 121.97, 167.76, 124.98, 174.98, 126.38, 179.59, 128.99, 185.41, 136.21, 195.43, 140.62, 200.25, 145.44, 205.86, 149.85, 211.08, 153.26, 215.29, 161.48, 224.51, 165.09, 229.73, 174.32, 242.96, 178.13, 248.38, 184.14, 261.01]]",2545.0,"[118.96, 148.3, 90.34, 156.73]",0,{'occluded': False},test,stenosis
259,191,26,"[[216.56, 154.73, 229.75, 160.8, 247.94, 169.35, 264.3, 175.8, 278.24, 181.48, 285.73, 196.81, 295.1, 217.2, 305.34, 214.28, 295.72, 190.75, 290.01, 175.77, 278.24, 168.28, 263.98, 163.65, 251.5, 159.0, 237.5, 151.2, 225.5, 144.6]]",1280.0,"[216.56, 144.6, 88.78, 72.6]",0,{'occluded': False},test,stenosis
260,192,26,"[[272.67, 121.49, 283.5, 134.3, 290.2, 152.99, 289.9, 172.89, 288.72, 195.18, 299.11, 193.99, 302.68, 168.44, 301.9, 153.1, 300.6, 142.5, 306.1, 141.2, 312.8, 142.3, 324.67, 147.64, 337.7, 158.5, 347.84, 173.49, 355.87, 169.92, 346.95, 155.07, 340.71, 147.34, 327.94, 138.73, 312.19, 130.41, 302.9, 128.8, 297.0, 126.5, 288.12, 118.52, 280.69, 111.69]]",1766.0,"[272.67, 111.69, 83.2, 83.49]",0,{'occluded': False},test,stenosis
261,193,26,"[[199.4, 326.2, 218.12, 320.05, 230.5, 317.16, 244.12, 321.7, 252.37, 323.77, 257.74, 317.58, 244.74, 315.1, 243.09, 313.86, 257.74, 304.78, 273.63, 299.01, 283.74, 298.18, 285.18, 290.13, 275.28, 290.96, 277.55, 285.8, 270.32, 282.7, 260.21, 292.2, 250.72, 298.8, 241.85, 304.58, 233.6, 307.67, 225.96, 308.29, 218.53, 309.32, 210.9, 311.8, 202.44, 313.45, 195.84, 314.48]]",1086.0,"[195.84, 282.7, 89.34, 43.5]",0,{'occluded': False},test,stenosis
262,194,26,"[[185.73, 94.1, 198.51, 96.18, 205.94, 96.18, 212.18, 93.21, 223.76, 87.56, 238.92, 84.89, 252.58, 85.78, 267.44, 87.56, 279.03, 94.69, 291.51, 105.09, 283.78, 110.44, 273.98, 100.93, 262.69, 97.07, 254.37, 95.58, 245.16, 95.28, 236.84, 95.88, 229.11, 97.96, 221.09, 100.63, 214.26, 104.79, 208.61, 106.87, 216.04, 114.3, 221.98, 119.06, 216.04, 126.78, 207.42, 118.46, 199.1, 110.44, 193.16, 107.47, 183.35, 106.28]]",1343.0,"[183.35, 84.89, 108.16, 41.89]",0,{'occluded': False},test,stenosis
