amostra,valor_velocidade_vento,conjunto_velocidade_vento,pertinencia_velocidade_vento,valor_umidade_relativa,conjunto_umidade_relativa,pertinencia_umidade_relativa,valor_vibracao_torre,conjunto_vibracao_torre,pertinencia_vibracao_torre
8,27.8,baixa,0.0,96.0,alta,0.0,9.1,alta,0.0
8,27.8,baixa,0.0,96.0,alta,0.0,9.1,altissimo,0.7999999999999998
8,27.8,baixa,0.0,96.0,altissima,1.0,9.1,baixa,0.0
8,27.8,baixa,0.0,96.0,altissima,1.0,9.1,media,0.0
8,27.8,baixa,0.0,96.0,altissima,1.0,9.1,media_alta,0.0
8,27.8,baixa,0.0,96.0,altissima,1.0,9.1,alta,0.0
8,27.8,baixa,0.0,96.0,altissima,1.0,9.1,altissimo,0.7999999999999998
8,27.8,media,0.0,96.0,muito_baixa,0.0,9.1,baixa,0.0
8,27.8,media,0.0,96.0,muito_baixa,0.0,9.1,media,0.0
8,27.8,media,0.0,96.0,muito_baixa,0.0,9.1,media_alta,0.0
8,27.8,media,0.0,96.0,muito_baixa,0.0,9.1,alta,0.0
8,27.8,media,0.0,96.0,muito_baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media,0.0,96.0,baixa,0.0,9.1,baixa,0.0
8,27.8,media,0.0,96.0,baixa,0.0,9.1,media,0.0
8,27.8,media,0.0,96.0,baixa,0.0,9.1,media_alta,0.0
8,27.8,media,0.0,96.0,baixa,0.0,9.1,alta,0.0
8,27.8,media,0.0,96.0,baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media,0.0,96.0,moderada,0.0,9.1,baixa,0.0
8,27.8,media,0.0,96.0,moderada,0.0,9.1,media,0.0
8,27.8,media,0.0,96.0,moderada,0.0,9.1,media_alta,0.0
8,27.8,media,0.0,96.0,moderada,0.0,9.1,alta,0.0
8,27.8,media,0.0,96.0,moderada,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media,0.0,96.0,alta,0.0,9.1,baixa,0.0
8,27.8,media,0.0,96.0,alta,0.0,9.1,media,0.0
8,27.8,media,0.0,96.0,alta,0.0,9.1,media_alta,0.0
8,27.8,media,0.0,96.0,alta,0.0,9.1,alta,0.0
8,27.8,media,0.0,96.0,alta,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media,0.0,96.0,altissima,1.0,9.1,baixa,0.0
8,27.8,media,0.0,96.0,altissima,1.0,9.1,media,0.0
8,27.8,media,0.0,96.0,altissima,1.0,9.1,media_alta,0.0
8,27.8,media,0.0,96.0,altissima,1.0,9.1,alta,0.0
8,27.8,media,0.0,96.0,altissima,1.0,9.1,altissimo,0.7999999999999998
8,27.8,media_alta,0.0,96.0,muito_baixa,0.0,9.1,baixa,0.0
8,27.8,media_alta,0.0,96.0,muito_baixa,0.0,9.1,media,0.0
8,27.8,media_alta,0.0,96.0,muito_baixa,0.0,9.1,media_alta,0.0
8,27.8,media_alta,0.0,96.0,muito_baixa,0.0,9.1,alta,0.0
8,27.8,media_alta,0.0,96.0,muito_baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media_alta,0.0,96.0,baixa,0.0,9.1,baixa,0.0
8,27.8,media_alta,0.0,96.0,baixa,0.0,9.1,media,0.0
8,27.8,media_alta,0.0,96.0,baixa,0.0,9.1,media_alta,0.0
8,27.8,media_alta,0.0,96.0,baixa,0.0,9.1,alta,0.0
8,27.8,media_alta,0.0,96.0,baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media_alta,0.0,96.0,moderada,0.0,9.1,baixa,0.0
8,27.8,media_alta,0.0,96.0,moderada,0.0,9.1,media,0.0
8,27.8,media_alta,0.0,96.0,moderada,0.0,9.1,media_alta,0.0
8,27.8,media_alta,0.0,96.0,moderada,0.0,9.1,alta,0.0
8,27.8,media_alta,0.0,96.0,moderada,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media_alta,0.0,96.0,alta,0.0,9.1,baixa,0.0
8,27.8,media_alta,0.0,96.0,alta,0.0,9.1,media,0.0
8,27.8,media_alta,0.0,96.0,alta,0.0,9.1,media_alta,0.0
8,27.8,media_alta,0.0,96.0,alta,0.0,9.1,alta,0.0
8,27.8,media_alta,0.0,96.0,alta,0.0,9.1,altissimo,0.7999999999999998
8,27.8,media_alta,0.0,96.0,altissima,1.0,9.1,baixa,0.0
8,27.8,media_alta,0.0,96.0,altissima,1.0,9.1,media,0.0
8,27.8,media_alta,0.0,96.0,altissima,1.0,9.1,media_alta,0.0
8,27.8,media_alta,0.0,96.0,altissima,1.0,9.1,alta,0.0
8,27.8,media_alta,0.0,96.0,altissima,1.0,9.1,altissimo,0.7999999999999998
8,27.8,alta,0.0,96.0,muito_baixa,0.0,9.1,baixa,0.0
8,27.8,alta,0.0,96.0,muito_baixa,0.0,9.1,media,0.0
8,27.8,alta,0.0,96.0,muito_baixa,0.0,9.1,media_alta,0.0
8,27.8,alta,0.0,96.0,muito_baixa,0.0,9.1,alta,0.0
8,27.8,alta,0.0,96.0,muito_baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,alta,0.0,96.0,baixa,0.0,9.1,baixa,0.0
8,27.8,alta,0.0,96.0,baixa,0.0,9.1,media,0.0
8,27.8,alta,0.0,96.0,baixa,0.0,9.1,media_alta,0.0
8,27.8,alta,0.0,96.0,baixa,0.0,9.1,alta,0.0
8,27.8,alta,0.0,96.0,baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,alta,0.0,96.0,moderada,0.0,9.1,baixa,0.0
8,27.8,alta,0.0,96.0,moderada,0.0,9.1,media,0.0
8,27.8,alta,0.0,96.0,moderada,0.0,9.1,media_alta,0.0
8,27.8,alta,0.0,96.0,moderada,0.0,9.1,alta,0.0
8,27.8,alta,0.0,96.0,moderada,0.0,9.1,altissimo,0.7999999999999998
8,27.8,alta,0.0,96.0,alta,0.0,9.1,baixa,0.0
8,27.8,alta,0.0,96.0,alta,0.0,9.1,media,0.0
8,27.8,alta,0.0,96.0,alta,0.0,9.1,media_alta,0.0
8,27.8,alta,0.0,96.0,alta,0.0,9.1,alta,0.0
8,27.8,alta,0.0,96.0,alta,0.0,9.1,altissimo,0.7999999999999998
8,27.8,alta,0.0,96.0,altissima,1.0,9.1,baixa,0.0
8,27.8,alta,0.0,96.0,altissima,1.0,9.1,media,0.0
8,27.8,alta,0.0,96.0,altissima,1.0,9.1,media_alta,0.0
8,27.8,alta,0.0,96.0,altissima,1.0,9.1,alta,0.0
8,27.8,alta,0.0,96.0,altissima,1.0,9.1,altissimo,0.7999999999999998
8,27.8,altissimo,0.7250000000000001,96.0,muito_baixa,0.0,9.1,baixa,0.0
8,27.8,altissimo,0.7250000000000001,96.0,muito_baixa,0.0,9.1,media,0.0
8,27.8,altissimo,0.7250000000000001,96.0,muito_baixa,0.0,9.1,media_alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,muito_baixa,0.0,9.1,alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,muito_baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,altissimo,0.7250000000000001,96.0,baixa,0.0,9.1,baixa,0.0
8,27.8,altissimo,0.7250000000000001,96.0,baixa,0.0,9.1,media,0.0
8,27.8,altissimo,0.7250000000000001,96.0,baixa,0.0,9.1,media_alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,baixa,0.0,9.1,alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,altissimo,0.7250000000000001,96.0,moderada,0.0,9.1,baixa,0.0
8,27.8,altissimo,0.7250000000000001,96.0,moderada,0.0,9.1,media,0.0
8,27.8,altissimo,0.7250000000000001,96.0,moderada,0.0,9.1,media_alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,moderada,0.0,9.1,alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,moderada,0.0,9.1,altissimo,0.7999999999999998
8,27.8,altissimo,0.7250000000000001,96.0,alta,0.0,9.1,baixa,0.0
8,27.8,altissimo,0.7250000000000001,96.0,alta,0.0,9.1,media,0.0
8,27.8,altissimo,0.7250000000000001,96.0,alta,0.0,9.1,media_alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,alta,0.0,9.1,alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,alta,0.0,9.1,altissimo,0.7999999999999998
8,27.8,altissimo,0.7250000000000001,96.0,altissima,1.0,9.1,baixa,0.0
8,27.8,altissimo,0.7250000000000001,96.0,altissima,1.0,9.1,media,0.0
8,27.8,altissimo,0.7250000000000001,96.0,altissima,1.0,9.1,media_alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,altissima,1.0,9.1,alta,0.0
8,27.8,altissimo,0.7250000000000001,96.0,altissima,1.0,9.1,altissimo,0.7999999999999998
9,12.4,baixa,0.0,49.0,muito_baixa,0.0,3.8,baixa,0.0
9,12.4,baixa,0.0,49.0,muito_baixa,0.0,3.8,media,0.16000000000000014
9,12.4,baixa,0.0,49.0,muito_baixa,0.0,3.8,media_alta,0.23999999999999985
9,12.4,baixa,0.0,49.0,muito_baixa,0.0,3.8,alta,0.0
9,12.4,baixa,0.0,49.0,muito_baixa,0.0,3.8,altissimo,0.0
9,12.4,baixa,0.0,49.0,baixa,0.06666666666666667,3.8,baixa,0.0
9,12.4,baixa,0.0,49.0,baixa,0.06666666666666667,3.8,media,0.16000000000000014
9,12.4,baixa,0.0,49.0,baixa,0.06666666666666667,3.8,media_alta,0.23999999999999985
9,12.4,baixa,0.0,49.0,baixa,0.06666666666666667,3.8,alta,0.0
9,12.4,baixa,0.0,49.0,baixa,0.06666666666666667,3.8,altissimo,0.0
9,12.4,baixa,0.0,49.0,moderada,0.6,3.8,baixa,0.0
9,12.4,baixa,0.0,49.0,moderada,0.6,3.8,media,0.16000000000000014
9,12.4,baixa,0.0,49.0,moderada,0.6,3.8,media_alta,0.23999999999999985
9,12.4,baixa,0.0,49.0,moderada,0.6,3.8,alta,0.0
9,12.4,baixa,0.0,49.0,moderada,0.6,3.8,altissimo,0.0
9,12.4,baixa,0.0,49.0,alta,0.0,3.8,baixa,0.0
9,12.4,baixa,0.0,49.0,alta,0.0,3.8,media,0.16000000000000014
9,12.4,baixa,0.0,49.0,alta,0.0,3.8,media_alta,0.23999999999999985
9,12.4,baixa,0.0,49.0,alta,0.0,3.8,alta,0.0
9,12.4,baixa,0.0,49.0,alta,0.0,3.8,altissimo,0.0
9,12.4,baixa,0.0,49.0,altissima,0.0,3.8,baixa,0.0
9,12.4,baixa,0.0,49.0,altissima,0.0,3.8,media,0.16000000000000014
9,12.4,baixa,0.0,49.0,altissima,0.0,3.8,media_alta,0.23999999999999985
9,12.4,baixa,0.0,49.0,altissima,0.0,3.8,alta,0.0
9,12.4,baixa,0.0,49.0,altissima,0.0,3.8,altissimo,0.0
9,12.4,media,0.3999999999999999,49.0,muito_baixa,0.0,3.8,baixa,0.0
9,12.4,media,0.3999999999999999,49.0,muito_baixa,0.0,3.8,media,0.16000000000000014
9,12.4,media,0.3999999999999999,49.0,muito_baixa,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media,0.3999999999999999,49.0,muito_baixa,0.0,3.8,alta,0.0
9,12.4,media,0.3999999999999999,49.0,muito_baixa,0.0,3.8,altissimo,0.0
9,12.4,media,0.3999999999999999,49.0,baixa,0.06666666666666667,3.8,baixa,0.0
9,12.4,media,0.3999999999999999,49.0,baixa,0.06666666666666667,3.8,media,0.16000000000000014
9,12.4,media,0.3999999999999999,49.0,baixa,0.06666666666666667,3.8,media_alta,0.23999999999999985
9,12.4,media,0.3999999999999999,49.0,baixa,0.06666666666666667,3.8,alta,0.0
9,12.4,media,0.3999999999999999,49.0,baixa,0.06666666666666667,3.8,altissimo,0.0
9,12.4,media,0.3999999999999999,49.0,moderada,0.6,3.8,baixa,0.0
9,12.4,media,0.3999999999999999,49.0,moderada,0.6,3.8,media,0.16000000000000014
9,12.4,media,0.3999999999999999,49.0,moderada,0.6,3.8,media_alta,0.23999999999999985
9,12.4,media,0.3999999999999999,49.0,moderada,0.6,3.8,alta,0.0
9,12.4,media,0.3999999999999999,49.0,moderada,0.6,3.8,altissimo,0.0
9,12.4,media,0.3999999999999999,49.0,alta,0.0,3.8,baixa,0.0
9,12.4,media,0.3999999999999999,49.0,alta,0.0,3.8,media,0.16000000000000014
9,12.4,media,0.3999999999999999,49.0,alta,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media,0.3999999999999999,49.0,alta,0.0,3.8,alta,0.0
9,12.4,media,0.3999999999999999,49.0,alta,0.0,3.8,altissimo,0.0
9,12.4,media,0.3999999999999999,49.0,altissima,0.0,3.8,baixa,0.0
9,12.4,media,0.3999999999999999,49.0,altissima,0.0,3.8,media,0.16000000000000014
9,12.4,media,0.3999999999999999,49.0,altissima,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media,0.3999999999999999,49.0,altissima,0.0,3.8,alta,0.0
9,12.4,media,0.3999999999999999,49.0,altissima,0.0,3.8,altissimo,0.0
9,12.4,media_alta,0.10000000000000009,49.0,muito_baixa,0.0,3.8,baixa,0.0
9,12.4,media_alta,0.10000000000000009,49.0,muito_baixa,0.0,3.8,media,0.16000000000000014
9,12.4,media_alta,0.10000000000000009,49.0,muito_baixa,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media_alta,0.10000000000000009,49.0,muito_baixa,0.0,3.8,alta,0.0
9,12.4,media_alta,0.10000000000000009,49.0,muito_baixa,0.0,3.8,altissimo,0.0
9,12.4,media_alta,0.10000000000000009,49.0,baixa,0.06666666666666667,3.8,baixa,0.0
9,12.4,media_alta,0.10000000000000009,49.0,baixa,0.06666666666666667,3.8,media,0.16000000000000014
9,12.4,media_alta,0.10000000000000009,49.0,baixa,0.06666666666666667,3.8,media_alta,0.23999999999999985
9,12.4,media_alta,0.10000000000000009,49.0,baixa,0.06666666666666667,3.8,alta,0.0
9,12.4,media_alta,0.10000000000000009,49.0,baixa,0.06666666666666667,3.8,altissimo,0.0
9,12.4,media_alta,0.10000000000000009,49.0,moderada,0.6,3.8,baixa,0.0
9,12.4,media_alta,0.10000000000000009,49.0,moderada,0.6,3.8,media,0.16000000000000014
9,12.4,media_alta,0.10000000000000009,49.0,moderada,0.6,3.8,media_alta,0.23999999999999985
9,12.4,media_alta,0.10000000000000009,49.0,moderada,0.6,3.8,alta,0.0
9,12.4,media_alta,0.10000000000000009,49.0,moderada,0.6,3.8,altissimo,0.0
9,12.4,media_alta,0.10000000000000009,49.0,alta,0.0,3.8,baixa,0.0
9,12.4,media_alta,0.10000000000000009,49.0,alta,0.0,3.8,media,0.16000000000000014
9,12.4,media_alta,0.10000000000000009,49.0,alta,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media_alta,0.10000000000000009,49.0,alta,0.0,3.8,alta,0.0
9,12.4,media_alta,0.10000000000000009,49.0,alta,0.0,3.8,altissimo,0.0
9,12.4,media_alta,0.10000000000000009,49.0,altissima,0.0,3.8,baixa,0.0
9,12.4,media_alta,0.10000000000000009,49.0,altissima,0.0,3.8,media,0.16000000000000014
9,12.4,media_alta,0.10000000000000009,49.0,altissima,0.0,3.8,media_alta,0.23999999999999985
9,12.4,media_alta,0.10000000000000009,49.0,altissima,0.0,3.8,alta,0.0
9,12.4,media_alta,0.10000000000000009,49.0,altissima,0.0,3.8,altissimo,0.0
9,12.4,alta,0.0,49.0,muito_baixa,0.0,3.8,baixa,0.0
9,12.4,alta,0.0,49.0,muito_baixa,0.0,3.8,media,0.16000000000000014
9,12.4,alta,0.0,49.0,muito_baixa,0.0,3.8,media_alta,0.23999999999999985
9,12.4,alta,0.0,49.0,muito_baixa,0.0,3.8,alta,0.0
9,12.4,alta,0.0,49.0,muito_baixa,0.0,3.8,altissimo,0.0
9,12.4,alta,0.0,49.0,baixa,0.06666666666666667,3.8,baixa,0.0
9,12.4,alta,0.0,49.0,baixa,0.06666666666666667,3.8,media,0.16000000000000014
9,12.4,alta,0.0,49.0,baixa,0.06666666666666667,3.8,media_alta,0.23999999999999985
9,12.4,alta,0.0,49.0,baixa,0.06666666666666667,3.8,alta,0.0
9,12.4,alta,0.0,49.0,baixa,0.06666666666666667,3.8,altissimo,0.0
9,12.4,alta,0.0,49.0,moderada,0.6,3.8,baixa,0.0
9,12.4,alta,0.0,49.0,moderada,0.6,3.8,media,0.16000000000000014
9,12.4,alta,0.0,49.0,moderada,0.6,3.8,media_alta,0.23999999999999985
9,12.4,alta,0.0,49.0,moderada,0.6,3.8,alta,0.0
9,12.4,alta,0.0,49.0,moderada,0.6,3.8,altissimo,0.0
9,12.4,alta,0.0,49.0,alta,0.0,3.8,baixa,0.0
9,12.4,alta,0.0,49.0,alta,0.0,3.8,media,0.16000000000000014
9,12.4,alta,0.0,49.0,alta,0.0,3.8,media_alta,0.23999999999999985
9,12.4,alta,0.0,49.0,alta,0.0,3.8,alta,0.0
9,12.4,alta,0.0,49.0,alta,0.0,3.8,altissimo,0.0
9,12.4,alta,0.0,49.0,altissima,0.0,3.8,baixa,0.0
9,12.4,alta,0.0,49.0,altissima,0.0,3.8,media,0.16000000000000014
9,12.4,alta,0.0,49.0,altissima,0.0,3.8,media_alta,0.23999999999999985
9,12.4,alta,0.0,49.0,altissima,0.0,3.8,alta,0.0
9,12.4,alta,0.0,49.0,altissima,0.0,3.8,altissimo,0.0
9,12.4,altissimo,0.0,49.0,muito_baixa,0.0,3.8,baixa,0.0
9,12.4,altissimo,0.0,49.0,muito_baixa,0.0,3.8,media,0.16000000000000014
9,12.4,altissimo,0.0,49.0,muito_baixa,0.0,3.8,media_alta,0.23999999999999985
9,12.4,altissimo,0.0,49.0,muito_baixa,0.0,3.8,alta,0.0
9,12.4,altissimo,0.0,49.0,muito_baixa,0.0,3.8,altissimo,0.0
9,12.4,altissimo,0.0,49.0,baixa,0.06666666666666667,3.8,baixa,0.0
9,12.4,altissimo,0.0,49.0,baixa,0.06666666666666667,3.8,media,0.16000000000000014
9,12.4,altissimo,0.0,49.0,baixa,0.06666666666666667,3.8,media_alta,0.23999999999999985
9,12.4,altissimo,0.0,49.0,baixa,0.06666666666666667,3.8,alta,0.0
9,12.4,altissimo,0.0,49.0,baixa,0.06666666666666667,3.8,altissimo,0.0
9,12.4,altissimo,0.0,49.0,moderada,0.6,3.8,baixa,0.0
9,12.4,altissimo,0.0,49.0,moderada,0.6,3.8,media,0.16000000000000014
9,12.4,altissimo,0.0,49.0,moderada,0.6,3.8,media_alta,0.23999999999999985
9,12.4,altissimo,0.0,49.0,moderada,0.6,3.8,alta,0.0
9,12.4,altissimo,0.0,49.0,moderada,0.6,3.8,altissimo,0.0
9,12.4,altissimo,0.0,49.0,alta,0.0,3.8,baixa,0.0
9,12.4,altissimo,0.0,49.0,alta,0.0,3.8,media,0.16000000000000014
9,12.4,altissimo,0.0,49.0,alta,0.0,3.8,media_alta,0.23999999999999985
9,12.4,altissimo,0.0,49.0,alta,0.0,3.8,alta,0.0
9,12.4,altissimo,0.0,49.0,alta,0.0,3.8,altissimo,0.0
9,12.4,altissimo,0.0,49.0,altissima,0.0,3.8,baixa,0.0
9,12.4,altissimo,0.0,49.0,altissima,0.0,3.8,media,0.16000000000000014
9,12.4,altissimo,0.0,49.0,altissima,0.0,3.8,media_alta,0.23999999999999985
9,12.4,altissimo,0.0,49.0,altissima,0.0,3.8,alta,0.0
9,12.4,altissimo,0.0,49.0,altissima,0.0,3.8,altissimo,0.0
10,16.7,baixa,0.0,62.0,muito_baixa,0.0,5.7,baixa,0.0
10,16.7,baixa,0.0,62.0,muito_baixa,0.0,5.7,media,0.0
10,16.7,baixa,0.0,62.0,muito_baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,baixa,0.0,62.0,muito_baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,baixa,0.0,62.0,muito_baixa,0.0,5.7,altissimo,0.0
10,16.7,baixa,0.0,62.0,baixa,0.0,5.7,baixa,0.0
10,16.7,baixa,0.0,62.0,baixa,0.0,5.7,media,0.0
10,16.7,baixa,0.0,62.0,baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,baixa,0.0,62.0,baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,baixa,0.0,62.0,baixa,0.0,5.7,altissimo,0.0
10,16.7,baixa,0.0,62.0,moderada,0.5333333333333333,5.7,baixa,0.0
10,16.7,baixa,0.0,62.0,moderada,0.5333333333333333,5.7,media,0.0
10,16.7,baixa,0.0,62.0,moderada,0.5333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,baixa,0.0,62.0,moderada,0.5333333333333333,5.7,alta,0.16000000000000014
10,16.7,baixa,0.0,62.0,moderada,0.5333333333333333,5.7,altissimo,0.0
10,16.7,baixa,0.0,62.0,alta,0.13333333333333333,5.7,baixa,0.0
10,16.7,baixa,0.0,62.0,alta,0.13333333333333333,5.7,media,0.0
10,16.7,baixa,0.0,62.0,alta,0.13333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,baixa,0.0,62.0,alta,0.13333333333333333,5.7,alta,0.16000000000000014
10,16.7,baixa,0.0,62.0,alta,0.13333333333333333,5.7,altissimo,0.0
10,16.7,baixa,0.0,62.0,altissima,0.0,5.7,baixa,0.0
10,16.7,baixa,0.0,62.0,altissima,0.0,5.7,media,0.0
10,16.7,baixa,0.0,62.0,altissima,0.0,5.7,media_alta,0.23999999999999985
10,16.7,baixa,0.0,62.0,altissima,0.0,5.7,alta,0.16000000000000014
10,16.7,baixa,0.0,62.0,altissima,0.0,5.7,altissimo,0.0
10,16.7,media,0.0,62.0,muito_baixa,0.0,5.7,baixa,0.0
10,16.7,media,0.0,62.0,muito_baixa,0.0,5.7,media,0.0
10,16.7,media,0.0,62.0,muito_baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media,0.0,62.0,muito_baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,media,0.0,62.0,muito_baixa,0.0,5.7,altissimo,0.0
10,16.7,media,0.0,62.0,baixa,0.0,5.7,baixa,0.0
10,16.7,media,0.0,62.0,baixa,0.0,5.7,media,0.0
10,16.7,media,0.0,62.0,baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media,0.0,62.0,baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,media,0.0,62.0,baixa,0.0,5.7,altissimo,0.0
10,16.7,media,0.0,62.0,moderada,0.5333333333333333,5.7,baixa,0.0
10,16.7,media,0.0,62.0,moderada,0.5333333333333333,5.7,media,0.0
10,16.7,media,0.0,62.0,moderada,0.5333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,media,0.0,62.0,moderada,0.5333333333333333,5.7,alta,0.16000000000000014
10,16.7,media,0.0,62.0,moderada,0.5333333333333333,5.7,altissimo,0.0
10,16.7,media,0.0,62.0,alta,0.13333333333333333,5.7,baixa,0.0
10,16.7,media,0.0,62.0,alta,0.13333333333333333,5.7,media,0.0
10,16.7,media,0.0,62.0,alta,0.13333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,media,0.0,62.0,alta,0.13333333333333333,5.7,alta,0.16000000000000014
10,16.7,media,0.0,62.0,alta,0.13333333333333333,5.7,altissimo,0.0
10,16.7,media,0.0,62.0,altissima,0.0,5.7,baixa,0.0
10,16.7,media,0.0,62.0,altissima,0.0,5.7,media,0.0
10,16.7,media,0.0,62.0,altissima,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media,0.0,62.0,altissima,0.0,5.7,alta,0.16000000000000014
10,16.7,media,0.0,62.0,altissima,0.0,5.7,altissimo,0.0
10,16.7,media_alta,0.8250000000000002,62.0,muito_baixa,0.0,5.7,baixa,0.0
10,16.7,media_alta,0.8250000000000002,62.0,muito_baixa,0.0,5.7,media,0.0
10,16.7,media_alta,0.8250000000000002,62.0,muito_baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media_alta,0.8250000000000002,62.0,muito_baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,media_alta,0.8250000000000002,62.0,muito_baixa,0.0,5.7,altissimo,0.0
10,16.7,media_alta,0.8250000000000002,62.0,baixa,0.0,5.7,baixa,0.0
10,16.7,media_alta,0.8250000000000002,62.0,baixa,0.0,5.7,media,0.0
10,16.7,media_alta,0.8250000000000002,62.0,baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media_alta,0.8250000000000002,62.0,baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,media_alta,0.8250000000000002,62.0,baixa,0.0,5.7,altissimo,0.0
10,16.7,media_alta,0.8250000000000002,62.0,moderada,0.5333333333333333,5.7,baixa,0.0
10,16.7,media_alta,0.8250000000000002,62.0,moderada,0.5333333333333333,5.7,media,0.0
10,16.7,media_alta,0.8250000000000002,62.0,moderada,0.5333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,media_alta,0.8250000000000002,62.0,moderada,0.5333333333333333,5.7,alta,0.16000000000000014
10,16.7,media_alta,0.8250000000000002,62.0,moderada,0.5333333333333333,5.7,altissimo,0.0
10,16.7,media_alta,0.8250000000000002,62.0,alta,0.13333333333333333,5.7,baixa,0.0
10,16.7,media_alta,0.8250000000000002,62.0,alta,0.13333333333333333,5.7,media,0.0
10,16.7,media_alta,0.8250000000000002,62.0,alta,0.13333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,media_alta,0.8250000000000002,62.0,alta,0.13333333333333333,5.7,alta,0.16000000000000014
10,16.7,media_alta,0.8250000000000002,62.0,alta,0.13333333333333333,5.7,altissimo,0.0
10,16.7,media_alta,0.8250000000000002,62.0,altissima,0.0,5.7,baixa,0.0
10,16.7,media_alta,0.8250000000000002,62.0,altissima,0.0,5.7,media,0.0
10,16.7,media_alta,0.8250000000000002,62.0,altissima,0.0,5.7,media_alta,0.23999999999999985
10,16.7,media_alta,0.8250000000000002,62.0,altissima,0.0,5.7,alta,0.16000000000000014
10,16.7,media_alta,0.8250000000000002,62.0,altissima,0.0,5.7,altissimo,0.0
10,16.7,alta,0.0,62.0,muito_baixa,0.0,5.7,baixa,0.0
10,16.7,alta,0.0,62.0,muito_baixa,0.0,5.7,media,0.0
10,16.7,alta,0.0,62.0,muito_baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,alta,0.0,62.0,muito_baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,alta,0.0,62.0,muito_baixa,0.0,5.7,altissimo,0.0
10,16.7,alta,0.0,62.0,baixa,0.0,5.7,baixa,0.0
10,16.7,alta,0.0,62.0,baixa,0.0,5.7,media,0.0
10,16.7,alta,0.0,62.0,baixa,0.0,5.7,media_alta,0.23999999999999985
10,16.7,alta,0.0,62.0,baixa,0.0,5.7,alta,0.16000000000000014
10,16.7,alta,0.0,62.0,baixa,0.0,5.7,altissimo,0.0
10,16.7,alta,0.0,62.0,moderada,0.5333333333333333,5.7,baixa,0.0
10,16.7,alta,0.0,62.0,moderada,0.5333333333333333,5.7,media,0.0
10,16.7,alta,0.0,62.0,moderada,0.5333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,alta,0.0,62.0,moderada,0.5333333333333333,5.7,alta,0.16000000000000014
10,16.7,alta,0.0,62.0,moderada,0.5333333333333333,5.7,altissimo,0.0
10,16.7,alta,0.0,62.0,alta,0.13333333333333333,5.7,baixa,0.0
10,16.7,alta,0.0,62.0,alta,0.13333333333333333,5.7,media,0.0
10,16.7,alta,0.0,62.0,alta,0.13333333333333333,5.7,media_alta,0.23999999999999985
10,16.7,alta,0.0,62.0,alta,0.13333333333333333,5.7,alta,0.16000000000000014
10,16.7,alta,0.0,62.0,alta,0.13333333333333333,5.7,altissimo,0.0
10,16.7,alta,0.0,62.0,altissima,0.0,5.7,baixa,0.0
10,16.7,alta,0.0,62.0,altissima,0.0,5.7,media,0.0
